city,osmid,length_m,highway_type,lanes,speed_limit,is_oneway,intersection_density,highway_risk_score,poi_schools,poi_hospitals,poi_markets,poi_bus_stops,poi_fuel,poi_total,annual_rainfall_mm,avg_temp_c,fog_days_per_year,pop_density_km2,urban_share_pct,risk_road_type,risk_intersection,risk_poi,risk_lanes_speed,risk_score_raw,is_blackspot,expected_accident_rate,expected_accidents,intersection_multiplier,poi_multiplier,adjusted_accidents,accidents_per_500m,rf_risk_score,xgb_risk_score,predicted_label,cat_risk_score,cat_predicted,xgb_risk_score_v2,xgb_predicted_v2,morth_predicted,risk_archetype,archetype_name
Pune,577510815,33.0,trunk,1,40,1,6,6,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,10.8,0.3564,1.48,1.0,0.527472,5.274720000000001,0.968956805578564,0.98807275,1,0.7353563405476751,1,0.72075087,1,1,-1,Uncategorised
Pune,861032271,128.8,primary,1,40,0,3,5,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,0,0,0,1,1,8.2,1.05616,1.24,1.0,1.3096384,5.083999999999999,0.9821151186393868,0.99771786,1,0.9480578708647402,1,0.52822953,1,0,1,Long Arterial Segment
Pune,860508213,154.6,primary,1,40,0,8,5,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,8.2,1.2677199999999995,1.64,1.0,2.0790608,6.723999999999999,0.9828187251809222,0.9982857,1,0.9973078489737592,1,0.4152151,0,1,-1,Uncategorised
Pune,"[1211322272, 229849151]",115.1,secondary,1,40,1,15,4,0,1,0,0,1,2.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,5.6,0.6445599999999999,1.8,1.1,1.2762288,5.544,0.9723280010117602,0.99138075,1,0.9973753045936707,1,0.69590896,1,1,1,Long Arterial Segment
Pune,238749726,37.5,primary,3,40,1,12,5,1,0,0,0,1,2.3,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,8.2,0.3075,1.8,1.115,0.6171525,6.171525,0.9780432854778917,0.98580813,1,0.9782880250881639,1,0.9333502,1,1,-1,Uncategorised
Pune,293714123,109.4,primary,1,40,0,5,5,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,8.2,0.8970799999999999,1.4,1.0,1.2559119999999997,5.739999999999998,0.9826653412921016,0.9970457,1,0.9682686002158482,1,0.56607294,1,1,1,Long Arterial Segment
Pune,160385582,25.3,trunk,2,40,1,13,6,0,2,0,0,0,2.4,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,10.8,0.27324,1.8,1.12,0.5508518400000001,5.508518400000001,0.9874689930974172,0.99568754,1,0.8227252126094574,1,0.862084,1,1,-1,Uncategorised
Pune,237620901,262.4,secondary,2,40,1,19,4,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,5.6,1.46944,1.8,1.0,2.644992,5.04,0.9777437337291952,0.9946413,1,0.9901565530074558,1,0.94602865,1,1,-1,Uncategorised
Delhi,258237313,54.6,trunk,1,40,1,8,6,0,4,1,2,0,8.1,723.7,30.2,0.0,11320,97.5,1,1,1,0,3,1,10.8,0.5896800000000001,1.64,1.405,1.3587406560000004,12.442680000000005,0.975880853500649,0.88510364,1,0.999995410906471,1,0.6710949,1,1,0,Monsoon-Exposure Segment
Delhi,80940717,156.9,secondary,1,40,1,24,4,1,0,0,2,0,3.5,723.7,30.2,0.0,11320,97.5,1,1,1,0,3,1,5.6,0.87864,1.8,1.175,1.8583236,5.922000000000001,0.9809482207698578,0.99297065,1,0.9971500839501949,1,0.80683875,1,1,0,Monsoon-Exposure Segment
Delhi,278977030,77.4,secondary,1,40,1,20,4,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,1,1,0,0,2,1,5.6,0.43344,1.8,1.0,0.780192,5.04,0.9826365507991388,0.99644595,1,0.9866409899722891,1,0.8553925,1,1,2,Long Arterial Segment
Pune,253451958,475.4,trunk,1,40,0,0,6,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,0,0,0,1,1,10.8,5.13432,1.0,1.0,5.13432,5.4,0.9476336150682514,0.9998534,1,0.9982440905386576,1,0.40506,0,0,1,Long Arterial Segment
Pune,"[1125017624, 1125017625, 123611987]",601.6,trunk,2,85,1,3,6,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,0,0,0,1,1,10.8,6.497280000000001,1.24,1.0,8.056627200000001,6.696000000000001,0.9978904885800164,0.999838,1,0.9998055630435024,1,0.9962692,1,0,-1,Uncategorised
Delhi,1080064957,73.7,primary,1,40,1,35,5,0,2,0,1,0,3.4,723.7,30.2,0.0,11320,97.5,1,1,1,0,3,1,8.2,0.6043399999999999,1.8,1.17,1.2727400399999995,8.634599999999997,0.986793679755955,0.9868162,1,0.9999957153545372,1,0.76520205,1,1,4,Long Arterial Segment
Delhi,1203630503,62.7,primary,2,40,1,12,5,0,0,1,2,0,3.3,723.7,30.2,0.0,11320,97.5,1,1,1,0,3,1,8.2,0.51414,1.8,1.165,1.07815158,8.597700000000001,0.9893867647889836,0.9803122,1,0.99999687747065,1,0.85502154,1,1,-1,Uncategorised
Delhi,175804069,175.1,trunk,2,40,1,26,6,0,0,0,1,0,1.0,723.7,30.2,0.0,11320,97.5,1,1,0,0,2,1,10.8,1.89108,1.8,1.05,3.5741412,10.206,0.9881531137941054,0.9929975,1,0.9999988616920331,1,0.9159784,1,1,2,Long Arterial Segment
Pune,221190819,115.0,trunk,2,30,0,22,6,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,10.8,1.242,1.8,1.0,2.2356000000000003,9.720000000000002,0.9419588938903396,0.9999441,1,0.9999976863310434,1,0.25636494,0,1,-1,Uncategorised
Pune,1361081135,117.0,trunk,1,40,1,15,6,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,10.8,1.2636,1.8,1.0,2.27448,9.72,0.9938945062650182,0.9997875,1,0.9999984398484887,1,0.91212416,1,1,3,Healthcare Corridor Risk
Pune,857019401,42.1,trunk,1,40,0,10,6,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,10.8,0.4546800000000001,1.8,1.0,0.8184240000000002,8.184240000000003,0.985156734145832,0.9997725,1,0.9992935242506984,1,0.60444635,1,1,-1,Uncategorised
Pune,69384918,106.1,secondary,1,40,0,7,4,0,4,0,0,0,4.8,1155.4,30.4,0.0,603,61.0,1,1,1,0,3,1,5.6,0.59416,1.56,1.24,1.1493431040000002,5.416320000000002,0.8657404449299616,0.96124387,1,0.5760447691014398,1,0.2702101,0,1,1,Long Arterial Segment
Pune,256435606,109.3,primary,4,40,1,11,5,1,3,0,2,0,7.1,1155.4,30.4,0.0,603,61.0,1,1,1,0,3,1,8.2,0.8962599999999998,1.8,1.355,2.18597814,9.999899999999998,0.9939618652544696,0.9972976,1,0.9999992221634157,1,0.9730006,1,1,-1,Uncategorised
Pune,"[22842025, 1390525481, 1390525482, 1390525483, 130710867, 211134899, 211134900, 78494643, 78494644, 22842010]",8857.7,motorway,3,80,1,0,7,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,0,0,1,2,1,12.4,109.83548,1.0,1.0,109.83548,6.2,0.9976177007806052,0.99987817,1,0.9991339704685284,1,0.9983693,1,0,-1,Uncategorised
Pune,567726339,92.6,primary,1,40,1,35,5,0,1,1,0,0,2.5,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,8.2,0.7593199999999999,1.8,1.125,1.5376229999999995,8.3025,0.9801798549067376,0.9974166,1,0.9999951260931718,1,0.67415524,1,1,-1,Uncategorised
Delhi,77629944,114.9,primary,3,50,1,8,5,3,0,1,3,0,8.8,723.7,30.2,0.0,11320,97.5,1,1,1,1,4,1,8.2,0.94218,1.64,1.44,2.225052288,9.68256,0.9944764915754976,0.99594116,1,0.9999924510731263,1,0.97352886,1,1,0,Monsoon-Exposure Segment
Delhi,314638641,68.9,secondary,2,40,1,32,4,0,0,0,2,0,2.0,723.7,30.2,0.0,11320,97.5,1,1,0,0,2,1,5.6,0.38584,1.8,1.1,0.7639632000000001,5.544,0.9883401686798108,0.99546236,1,0.9966798835547602,1,0.949206,1,1,2,Long Arterial Segment
Delhi,608989223,108.6,primary,2,40,1,28,5,0,1,1,3,0,5.5,723.7,30.2,0.0,11320,97.5,1,1,1,0,3,1,8.2,0.8905199999999999,1.8,1.275,2.0437433999999994,9.409499999999998,0.9942748669482384,0.99273187,1,0.9999989216735913,1,0.88289267,1,1,2,Long Arterial Segment
Pune,198710756,146.8,primary,2,40,1,10,5,0,3,0,1,0,4.6,1155.4,30.4,0.0,603,61.0,1,1,1,0,3,1,8.2,1.20376,1.8,1.23,2.66512464,9.077399999999995,0.997506997708006,0.99086094,1,0.9999975894406204,1,0.90761787,1,1,-1,Uncategorised
Delhi,36801849,164.4,secondary,1,40,1,15,4,2,1,0,2,0,6.2,723.7,30.2,0.0,11320,97.5,1,1,1,0,3,1,5.6,0.92064,1.8,1.31,2.17086912,6.602399999999999,0.9873083414179676,0.99539703,1,0.9992914284067244,1,0.8210597,1,1,-1,Uncategorised
Pune,257456701,52.1,primary,2,40,1,12,5,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,8.2,0.42722,1.8,1.0,0.768996,7.38,0.9911274351512372,0.99284184,1,0.9999812170687348,1,0.9598344,1,1,-1,Uncategorised
Pune,1255451481,135.4,primary,3,40,1,6,5,1,0,0,0,1,2.3,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,8.2,1.11028,1.48,1.115,1.832184056,6.76582,0.9835515156208992,0.99288553,1,0.9970853580151325,1,0.8664461,1,1,-1,Uncategorised
Pune,213850524,154.4,secondary,4,40,0,64,4,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,5.6,0.86464,1.8,1.0,1.556352,5.039999999999999,0.940879898739096,0.99852425,1,0.9820965867711838,1,0.92068803,1,1,-1,Uncategorised
Delhi,563974730,167.7,secondary,1,40,1,17,4,0,1,3,4,0,9.1,723.7,30.2,0.0,11320,97.5,1,1,1,0,3,1,5.6,0.9391199999999998,1.8,1.455,2.45955528,7.333199999999999,0.9833173587923169,0.99521244,1,0.9997578880563397,1,0.8773632,1,1,-1,Uncategorised
Delhi,370534204,45.3,secondary,1,50,1,12,4,0,0,0,2,0,2.0,723.7,30.2,0.0,11320,97.5,1,1,0,0,2,1,5.6,0.2536799999999999,1.8,1.1,0.5022863999999999,5.022863999999999,0.936599416364368,0.85618126,1,0.47854711200693717,0,0.9690982,1,1,-1,Uncategorised
Pune,222420951,439.2,trunk,1,40,0,0,6,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,0,0,0,1,1,10.8,4.743360000000001,1.0,1.0,4.743360000000001,5.400000000000001,0.952317073044388,0.99986327,1,0.9982440905386576,1,0.40506,0,0,1,Long Arterial Segment
Delhi,578310005,304.7,trunk,3,40,1,21,6,0,0,1,3,0,4.3,723.7,30.2,0.0,11320,97.5,1,1,1,0,3,1,10.8,3.29076,1.8,1.215,7.19689212,11.8098,0.994864390671624,0.998323,1,0.9999997085118858,1,0.968477,1,1,-1,Uncategorised
Pune,"[1296612392, 1296612388, 1296612389]",252.3,secondary,1,40,1,15,4,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,5.6,1.41288,1.8,1.0,2.543184,5.04,0.9542507274019896,0.99534106,1,0.9887393504500264,1,0.90209895,1,1,3,Healthcare Corridor Risk
Delhi,560651109,138.2,secondary,3,40,1,20,4,0,0,0,3,0,3.0,723.7,30.2,0.0,11320,97.5,1,1,1,0,3,1,5.6,0.7739199999999998,1.8,1.15,1.6020143999999994,5.795999999999999,0.9886970293739424,0.9920797,1,0.9980889234043636,1,0.9696923,1,1,2,Long Arterial Segment
Delhi,314638640,90.3,secondary,2,40,1,15,4,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,1,1,0,0,2,1,5.6,0.5056799999999999,1.8,1.0,0.9102239999999998,5.039999999999999,0.9737361874493234,0.99570173,1,0.9877643358081326,1,0.9183204,1,1,0,Monsoon-Exposure Segment
Delhi,684712017,158.0,trunk,2,50,1,34,6,0,1,0,0,0,1.2,723.7,30.2,0.0,11320,97.5,1,1,0,0,2,1,10.8,1.7064,1.8,1.06,3.255811200000001,10.303200000000002,0.9947509252016108,0.99982303,1,0.9999991837188058,1,0.9552838,1,1,-1,Uncategorised
Pune,222420951,95.4,trunk,1,40,0,5,6,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,10.8,1.03032,1.4,1.0,1.4424480000000002,7.56,0.9849483020578326,0.99986637,1,0.9997154380625851,1,0.5554864,1,1,1,Long Arterial Segment
Delhi,48964552,487.2,secondary,2,40,1,7,4,0,0,0,3,0,3.0,723.7,30.2,0.0,11320,97.5,1,1,1,0,3,1,5.6,2.72832,1.56,1.15,4.894606079999999,5.023199999999998,0.886673994303172,0.4220144,0,0.591331105229594,1,0.74043727,1,1,0,Monsoon-Exposure Segment
Pune,1291643708,435.9,trunk,1,40,1,3,6,1,0,0,1,0,2.5,1155.4,30.4,0.0,603,61.0,1,0,0,0,1,1,10.8,4.70772,1.24,1.125,6.567269400000001,7.533000000000001,0.9527564181302516,0.999408,1,0.9999311680592847,1,0.6104725,1,0,-1,Uncategorised
Pune,1147910708,80.2,primary,2,65,1,26,5,4,7,0,2,3,18.8,1155.4,30.4,0.0,603,61.0,1,1,1,0,3,1,8.2,0.65764,1.8,1.94,2.29647888,14.3172,0.9979015208538,0.99775714,1,0.9999998506324804,1,0.9979316,1,1,0,Monsoon-Exposure Segment
Pune,"[1286227576, 1286232965]",96.6,primary,1,40,1,9,5,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,8.2,0.7921199999999999,1.72,1.0,1.3624463999999998,7.052,0.9869994905241876,0.9869703,1,0.9989941243635426,1,0.87787527,1,1,3,Healthcare Corridor Risk
Delhi,"[585446282, 610043970]",153.4,secondary,1,40,1,16,4,0,1,0,1,0,2.2,723.7,30.2,0.0,11320,97.5,1,1,0,0,2,1,5.6,0.8590399999999999,1.8,1.11,1.71636192,5.5944,0.9816128589654144,0.98792857,1,0.9972320480456389,1,0.6607157,1,1,2,Long Arterial Segment
Pune,658253007,187.8,primary,1,40,1,9,5,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,8.2,1.53996,1.72,1.0,2.6487312,7.051999999999999,0.9866132293191054,0.98980474,1,0.9990713454389735,1,0.87701446,1,1,3,Healthcare Corridor Risk
Delhi,35311164,79.3,primary,1,40,1,35,5,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,1,1,0,0,2,1,8.2,0.6502599999999998,1.8,1.0,1.1704679999999998,7.379999999999999,0.9833256802308272,0.99629503,1,0.9999773231969644,1,0.8369714,1,1,-1,Uncategorised
Pune,222604284,383.2,secondary,1,40,0,16,4,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,5.6,2.14592,1.8,1.0,3.862656,5.04,0.8926316957240833,0.9970139,1,0.9749280718657044,1,0.25260228,0,1,-1,Uncategorised
Pune,258764982,638.5,trunk,1,40,0,0,6,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,0,0,0,1,1,10.8,6.8958,1.0,1.0,6.8958,5.4,0.9377859459909744,0.99983656,1,0.9982440905386576,1,0.27150682,0,0,1,Long Arterial Segment
Pune,177430406,94.0,primary,1,40,0,6,5,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,8.2,0.7707999999999999,1.48,1.0,1.1407839999999998,6.068,0.9827064975632422,0.9976731,1,0.9779332846798908,1,0.53101206,1,1,1,Long Arterial Segment
Pune,568499066,370.4,trunk,1,40,0,2,6,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,0,0,0,1,1,10.8,4.00032,1.16,1.0,4.6403712,6.264,0.9498063820518076,0.99977654,1,0.9983673181649598,1,0.2963734,0,0,1,Long Arterial Segment
Delhi,446923137,50.1,secondary,1,40,1,28,4,0,0,0,5,0,5.0,723.7,30.2,0.0,11320,97.5,1,1,1,0,3,1,5.6,0.28056,1.8,1.25,0.63126,6.3,0.978321895302234,0.96943766,1,0.9970407732161757,1,0.89768505,1,1,0,Monsoon-Exposure Segment
Delhi,"[31097490, 205771483]",991.7,motorway,4,80,1,11,7,0,0,0,2,0,2.0,723.7,30.2,0.0,11320,97.5,1,1,0,1,3,1,12.4,12.29708,1.8,1.1,24.348218400000004,12.276000000000002,0.996376417159712,0.9989711,1,0.9999994558146214,1,0.9963427,1,1,-1,Uncategorised
Delhi,772392154,95.2,secondary,1,40,0,12,4,0,0,0,4,0,4.0,723.7,30.2,0.0,11320,97.5,1,1,1,0,3,1,5.6,0.53312,1.8,1.2,1.1515392000000002,6.048000000000001,0.9155613565378784,0.99740535,1,0.9960385833901964,1,0.1538904,0,1,0,Monsoon-Exposure Segment
Pune,1160185583,184.4,trunk,2,60,1,17,6,0,9,0,0,0,10.8,1155.4,30.4,0.0,603,61.0,1,1,1,0,3,1,10.8,1.99152,1.8,1.54,5.520493440000001,14.968800000000002,0.9981622143891712,0.9998977,1,0.9999998607328388,1,0.9957417,1,1,-1,Uncategorised
Pune,236673127,40.2,primary,1,40,1,26,5,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,8.2,0.32964,1.8,1.0,0.593352,5.93352,0.981085869180782,0.9889454,1,0.9923260554235747,1,0.78827435,1,1,1,Long Arterial Segment
Pune,171483563,61.2,primary,4,40,0,15,5,0,2,0,0,0,2.4,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,8.2,0.50184,1.8,1.12,1.01170944,8.2656,0.980187210373872,0.99934787,1,0.9999925291312628,1,0.69231415,1,1,-1,Uncategorised
Pune,222593899,98.9,secondary,1,40,0,11,4,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,5.6,0.55384,1.8,1.0,0.996912,5.04,0.9675380539352576,0.9988072,1,0.9737180291086744,1,0.58326197,1,1,-1,Uncategorised
Delhi,413670784,130.4,secondary,1,40,1,11,4,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,1,1,0,0,2,1,5.6,0.73024,1.8,1.0,1.314432,5.04,0.9824869807268044,0.995833,1,0.9861895380730201,1,0.87744975,1,1,-1,Uncategorised
Delhi,1046875074,74.6,secondary,2,40,1,63,4,0,1,0,0,0,1.2,723.7,30.2,0.0,11320,97.5,1,1,0,0,2,1,5.6,0.4177599999999999,1.8,1.06,0.7970860799999999,5.3424,0.9829273734769692,0.99846303,1,0.9952941653470188,1,0.9212534,1,1,-1,Uncategorised
Delhi,570526051,43.2,secondary,1,40,1,17,4,1,1,1,3,0,7.0,723.7,30.2,0.0,11320,97.5,1,1,1,0,3,1,5.6,0.24192,1.8,1.35,0.5878656000000001,5.878656000000001,0.9827954702488106,0.9682304,1,0.9063245340842518,1,0.66623926,1,1,-1,Uncategorised
Pune,"[23018228, 864567228]",333.9,trunk,2,40,1,10,6,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,10.8,3.60612,1.8,1.0,6.491016,9.72,0.9961906702694784,0.99974674,1,0.9999985098550502,1,0.94290584,1,1,-1,Uncategorised
Pune,1271440899,93.6,secondary,1,40,0,16,4,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,5.6,0.52416,1.8,1.0,0.943488,5.04,0.958690328763415,0.9987728,1,0.9745719542996029,1,0.40079764,0,1,-1,Uncategorised
Pune,211598955,43.8,trunk,1,40,1,13,6,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,10.8,0.47304,1.8,1.0,0.851472,8.51472,0.9920033790956864,0.9995184,1,0.9998465516919072,1,0.8177096,1,1,-1,Uncategorised
Pune,1209316676,161.4,primary,1,40,0,21,5,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,8.2,1.32348,1.8,1.0,2.382264,7.38,0.9806354499533828,0.99951696,1,0.999961393123923,1,0.44277397,0,1,1,Long Arterial Segment
Pune,1354704730,64.7,secondary,1,40,0,11,4,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,5.6,0.36232,1.8,1.0,0.652176,5.039999999999999,0.9676255050615048,0.9986749,1,0.9737180291086744,1,0.646614,1,1,-1,Uncategorised
Delhi,523568284,309.0,secondary,2,40,1,18,4,2,0,2,3,0,8.6,723.7,30.2,0.0,11320,97.5,1,1,1,0,3,1,5.6,1.7304,1.8,1.43,4.4540496,7.2072,0.9909971931277028,0.99221355,1,0.9996969013022577,1,0.9195311,1,1,-1,Uncategorised
Pune,236559628,136.2,primary,2,40,1,13,5,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,8.2,1.1168399999999998,1.8,1.0,2.010312,7.38,0.9917974828436512,0.9942703,1,0.9999829641252854,1,0.95282376,1,1,-1,Uncategorised
Pune,66707050,83.8,primary,1,40,0,13,5,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,8.2,0.68716,1.8,1.0,1.236888,7.38,0.9849436637725394,0.99958557,1,0.9999589747474465,1,0.6025607,1,1,-1,Uncategorised
Pune,240769561,157.6,trunk,1,40,0,3,6,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,0,0,0,1,1,10.8,1.7020800000000005,1.24,1.0,2.1105792,6.696000000000001,0.9839281381170846,0.99989474,1,0.9995609175710216,1,0.5416814,1,0,-1,Uncategorised
Pune,1052946148,71.3,secondary,1,40,1,7,4,2,1,1,4,0,9.5,1155.4,30.4,0.0,603,61.0,1,1,1,0,3,1,5.6,0.3992799999999999,1.56,1.475,0.91874328,6.4428,0.9259190652278574,0.988813,1,0.9780543700805472,1,0.4995135,0,1,0,Monsoon-Exposure Segment
Pune,1105114945,100.8,secondary,1,40,0,30,4,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,5.6,0.5644799999999999,1.8,1.0,1.016064,5.039999999999999,0.9607304943950422,0.9986314,1,0.9746475503276413,1,0.2787541,0,1,-1,Uncategorised
Pune,219298530,2131.7,trunk,2,40,1,0,6,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,0,0,0,1,1,10.8,23.02236,1.0,1.0,23.02236,5.4,0.9965737195950536,0.9998468,1,0.9989666940519983,1,0.9864994,1,0,-1,Uncategorised
Delhi,"[1312960083, 1312960085, 171505933]",1111.4,trunk,1,50,1,12,6,0,1,0,0,0,1.2,723.7,30.2,0.0,11320,97.5,1,1,0,0,2,1,10.8,12.003120000000004,1.8,1.06,22.901952960000006,10.303200000000002,0.9813335429757298,0.9988772,1,0.9999992005413695,1,0.9670241,1,1,-1,Uncategorised
Pune,"[253455822, 30893175]",1269.2,trunk,1,40,0,0,6,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,0,0,0,1,1,10.8,13.70736,1.0,1.0,13.70736,5.4,0.9377859459909744,0.99983823,1,0.997745591256418,1,0.26907122,0,0,1,Long Arterial Segment
Delhi,315610530,377.6,secondary,1,40,1,14,4,2,1,2,7,1,14.6,723.7,30.2,0.0,11320,97.5,1,1,1,0,3,1,5.6,2.11456,1.8,1.73,6.58473984,8.719199999999999,0.9682851944610816,0.9723002,1,0.999954413921578,1,0.88004553,1,1,0,Monsoon-Exposure Segment
Pune,161735683,228.4,primary,1,40,1,17,5,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,8.2,1.87288,1.8,1.0,3.371184,7.379999999999999,0.9883385358908756,0.99467355,1,0.9999816327201169,1,0.9143787,1,1,1,Long Arterial Segment
Pune,236170461,125.2,secondary,2,40,1,14,4,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,5.6,0.70112,1.8,1.0,1.262016,5.04,0.9754006399518304,0.9940971,1,0.9890401450796477,1,0.9528897,1,1,-1,Uncategorised
Pune,1151029471,300.4,primary,1,40,0,7,5,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,8.2,2.46328,1.56,1.0,3.8427168,6.396,0.98217325487352,0.99749434,1,0.9895852104114016,1,0.42933324,0,1,1,Long Arterial Segment
Pune,211598956,272.1,trunk,1,40,1,24,6,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,10.8,2.93868,1.8,1.0,5.289624000000001,9.72,0.9920113715564928,0.99983466,1,0.9999987047055092,1,0.908706,1,1,3,Healthcare Corridor Risk
Pune,213850525,96.0,secondary,3,40,1,24,4,0,5,0,1,0,7.0,1155.4,30.4,0.0,603,61.0,1,1,1,0,3,1,5.6,0.5375999999999999,1.8,1.35,1.3063679999999998,6.803999999999999,0.991227950882189,0.9971831,1,0.9998568844657308,1,0.9779089,1,1,-1,Uncategorised
Pune,214946471,263.3,secondary,1,40,1,8,4,1,0,1,0,0,2.8,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,5.6,1.47448,1.64,1.14,2.756687808,5.23488,0.8937395063777477,0.94141465,1,0.5942206930466116,1,0.37033835,0,1,-1,Uncategorised
Delhi,28773641,157.4,secondary,2,50,1,54,4,0,1,1,0,0,2.5,723.7,30.2,0.0,11320,97.5,1,1,0,0,2,1,5.6,0.8814399999999999,1.8,1.125,1.7849159999999995,5.669999999999999,0.94376231397094,0.99684215,1,0.9977373284651799,1,0.8083107,1,1,-1,Uncategorised
Delhi,585189791,74.2,secondary,1,40,1,23,4,0,2,0,1,0,3.4,723.7,30.2,0.0,11320,97.5,1,1,1,0,3,1,5.6,0.41552,1.8,1.17,0.87508512,5.896800000000001,0.97982551379628,0.9662343,1,0.9986734937197632,1,0.71532065,1,1,2,Long Arterial Segment
Delhi,164040613,62.0,secondary,1,40,1,21,4,0,0,1,0,0,1.3,723.7,30.2,0.0,11320,97.5,1,1,0,0,2,1,5.6,0.3472,1.8,1.065,0.6655824,5.3676,0.9679778305252844,0.9929276,1,0.9935442509367902,1,0.68168604,1,1,-1,Uncategorised
Pune,51874380,87.9,tertiary,1,40,0,13,3,4,2,2,2,3,15.4,1155.4,30.4,0.0,603,61.0,0,1,1,0,2,1,3.4,0.29886,1.8,1.77,0.95216796,5.4162,0.9406178115083847,0.99777704,1,0.6476019712922626,1,0.3983041,0,0,0,Monsoon-Exposure Segment
Delhi,"[170938211, 170938159, 170938227, 1323836472, 1323836476]",592.4,secondary,1,40,1,12,4,0,0,0,1,0,1.0,723.7,30.2,0.0,11320,97.5,1,1,0,0,2,1,5.6,3.3174399999999995,1.8,1.05,6.269961599999999,5.292,0.9477176967684652,0.9786699,1,0.9933194650271793,1,0.7652808,1,1,-1,Uncategorised
Delhi,446686636,126.6,secondary,2,40,1,9,4,0,0,0,3,0,3.0,723.7,30.2,0.0,11320,97.5,1,1,1,0,3,1,5.6,0.7089599999999999,1.72,1.15,1.4023228799999998,5.538399999999999,0.9856929441770174,0.9755476,1,0.8801125600116533,1,0.89845955,1,1,-1,Uncategorised
Delhi,502625884,58.1,secondary,1,40,0,22,4,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,1,1,0,0,2,1,5.6,0.32536,1.8,1.0,0.5856480000000001,5.04,0.9565687203476448,0.9958698,1,0.9697827612191812,1,0.054156236,0,1,-1,Uncategorised
